Spp,Order,Zoonosis,Label,parasiteGMPD,Citation,ParasiteCorrectedNameGMPD,Note,in GIDEON not in GMPD,country,multiple countries in GIDEON for host-zdx,recorded each country,multiple pathogens identified in GIDEON for disease,Genbank ID
Trichosurus arnhemensis,DIPROTODONTIA,,0,,,,,,,,,,
Trichosurus caninus,DIPROTODONTIA,,0,,,,,,,,,,
Trichosurus cunninghami,DIPROTODONTIA,,0,,,,,,,,,,
Trichosurus johnstonii,DIPROTODONTIA,,0,,,,,,,,,,
Wyulda squamicaudata,DIPROTODONTIA,,0,,,,,,,,,,
Hemibelideus lemuroides,DIPROTODONTIA,,0,,,,,,,,,,
Petauroides volans,DIPROTODONTIA,,0,,,,,,,,,,
Petauroides volans,DIPROTODONTIA,,0,,,,,,,,,,
Petauroides volans,DIPROTODONTIA,,0,,,,,,,,,,
Petropseudes dahli,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus canescens,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus canescens,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus canescens,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus canescens,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus canescens,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus canescens,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus caroli,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus caroli,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus caroli,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus cinereus,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus forbesi,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus herbertensis,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus larvatus,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus mayeri,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirulus schlegeli,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops albertisii,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops albertisii,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops albertisii,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops albertisii,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops archeri,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops corinnae,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops corinnae,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops corinnae,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops corinnae,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops coronatus,DIPROTODONTIA,,0,,,,,,,,,,
Pseudochirops cupreus,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila megalura,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila palpator,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila tatei,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila trivirgata,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila trivirgata,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila trivirgata,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila trivirgata,DIPROTODONTIA,,0,,,,,,,,,,
Dactylopsila trivirgata,DIPROTODONTIA,,0,,,,,,,,,,
Gymnobelideus leadbeateri,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus abidi,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus australis,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus australis,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus australis,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus biacensis,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus breviceps,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus breviceps,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus breviceps,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus breviceps,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus breviceps,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus gracilis,DIPROTODONTIA,,0,,,,,,,,,,
Petaurus norfolcensis,DIPROTODONTIA,,0,,,,,,,,,,
Tarsipes rostratus,DIPROTODONTIA,,0,,,,,,,,,,
Acrobates pygmaeus,DIPROTODONTIA,,0,,,,,,,,,,
Distoechurus pennatus,DIPROTODONTIA,,0,,,,,,,,,,
Hypsiprymnodon moschatus,DIPROTODONTIA,,0,,,,,,,,,,
Aepyprymnus rufescens,DIPROTODONTIA,,0,,,,,,,,,,
Bettongia gaimardi,DIPROTODONTIA,,0,,,,,,,,,,
Bettongia lesueur,DIPROTODONTIA,,0,,,,,,,,,,
Bettongia penicillata,DIPROTODONTIA,,0,,,,,,,,,,
Bettongia tropica,DIPROTODONTIA,,0,,,,,,,,,,
Caloprymnus campestris,DIPROTODONTIA,,0,,,,,,,,,,
Potorous gilbertii,DIPROTODONTIA,,0,,,,,,,,,,
Potorous platyops,DIPROTODONTIA,,0,,,,,,,,,,
Potorous tridactylus,DIPROTODONTIA,,0,,,,,,,,,,
Potorous tridactylus,DIPROTODONTIA,,0,,,,,,,,,,
Potorous tridactylus,DIPROTODONTIA,,0,,,,,,,,,,
Lagostrophus fasciatus,DIPROTODONTIA,,0,,,,,,,,,,
Lagostrophus fasciatus,DIPROTODONTIA,,0,,,,,,,,,,
Lagostrophus fasciatus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus bennettianus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus dorianus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus dorianus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus dorianus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus dorianus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus goodfellowi,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus goodfellowi,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus goodfellowi,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus inustus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus inustus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus inustus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus lumholtzi,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus matschiei,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus mbaiso,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus pulcherrimus,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus scottae,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus spadix,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus stellarum,DIPROTODONTIA,,0,,,,,,,,,,
Dendrolagus ursinus,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis atrata,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis hageni,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis luctuosa,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis luctuosa,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis luctuosa,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis muelleri,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis muelleri,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis muelleri,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis muelleri,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsis muelleri,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsulus macleayi,DIPROTODONTIA,,0,,,,,,,,,,
Dorcopsulus vanheurni,DIPROTODONTIA,,0,,,,,,,,,,
Lagorchestes asomatus,DIPROTODONTIA,,0,,,,,,,,,,
Lagorchestes conspicillatus,DIPROTODONTIA,,0,,,,,,,,,,
Lagorchestes hirsutus,DIPROTODONTIA,,0,,,,,,,,,,
Lagorchestes leporides,DIPROTODONTIA,,0,,,,,,,,,,
Macropus agilis,DIPROTODONTIA,,0,,,,,,,,,,
Macropus agilis,DIPROTODONTIA,,0,,,,,,,,,,
Macropus agilis,DIPROTODONTIA,,0,,,,,,,,,,
Macropus agilis,DIPROTODONTIA,,0,,,,,,,,,,
Macropus agilis,DIPROTODONTIA,,0,,,,,,,,,,
Macropus antilopinus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus bernardus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus dorsalis,DIPROTODONTIA,,0,,,,,,,,,,
Macropus eugenii,DIPROTODONTIA,,0,,,,,,,,,,
Macropus fuliginosus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus fuliginosus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus fuliginosus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus fuliginosus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus greyi,DIPROTODONTIA,,0,,,,,,,,,,
Macropus irma,DIPROTODONTIA,,0,,,,,,,,,,
Macropus parma,DIPROTODONTIA,,0,,,,,,,,,,
Macropus parryi,DIPROTODONTIA,,0,,,,,,,,,,
Macropus robustus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus robustus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus robustus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus robustus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus robustus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus rufogriseus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus rufogriseus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus rufogriseus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus rufogriseus,DIPROTODONTIA,,0,,,,,,,,,,
Macropus rufus,DIPROTODONTIA,,0,,,,,,,,,,
Onychogalea fraenata,DIPROTODONTIA,,0,,,,,,,,,,
Onychogalea lunata,DIPROTODONTIA,,0,,,,,,,,,,
Onychogalea unguifera,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale assimilis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale brachyotis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale burbidgei,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale coenensis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale concinna,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale godmani,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale herberti,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale inornata,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale lateralis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale lateralis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale lateralis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale lateralis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale mareeba,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale penicillata,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale persephone,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale purpureicollis,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale rothschildi,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale sharmani,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale xanthopus,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale xanthopus,DIPROTODONTIA,,0,,,,,,,,,,
Petrogale xanthopus,DIPROTODONTIA,,0,,,,,,,,,,
Setonix brachyurus,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale billardierii,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale browni,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale brunii,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale calabyi,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale lanatus,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale stigmatica,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale stigmatica,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale stigmatica,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale stigmatica,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale stigmatica,DIPROTODONTIA,,0,,,,,,,,,,
Thylogale thetis,DIPROTODONTIA,,0,,,,,,,,,,
Wallabia bicolor,DIPROTODONTIA,,0,,,,,,,,,,
Geogale aurita,AFROSORICIDA,,0,,,,,,,,,,
Geogale aurita,AFROSORICIDA,,0,,,,,,,,,,
Geogale aurita,AFROSORICIDA,,0,,,,,,,,,,
Limnogale mergulus,AFROSORICIDA,,0,,,,,,,,,,
Microgale brevicaudata,AFROSORICIDA,,0,,,,,,,,,,
Microgale cowani,AFROSORICIDA,,0,,,,,,,,,,
Microgale dobsoni,AFROSORICIDA,,0,,,,,,,,,,
Microgale drouhardi,AFROSORICIDA,,0,,,,,,,,,,
Microgale dryas,AFROSORICIDA,,0,,,,,,,,,,
Microgale fotsifotsy,AFROSORICIDA,,0,,,,,,,,,,
Microgale gracilis,AFROSORICIDA,,0,,,,,,,,,,
Microgale gymnorhyncha,AFROSORICIDA,,0,,,,,,,,,,
Microgale longicaudata,AFROSORICIDA,,0,,,,,,,,,,
Microgale monticola,AFROSORICIDA,,0,,,,,,,,,,
Microgale nasoloi,AFROSORICIDA,,0,,,,,,,,,,
Microgale parvula,AFROSORICIDA,,0,,,,,,,,,,
Microgale principula,AFROSORICIDA,,0,,,,,,,,,,
Microgale pusilla,AFROSORICIDA,,0,,,,,,,,,,
Microgale soricoides,AFROSORICIDA,,0,,,,,,,,,,
Microgale taiva,AFROSORICIDA,,0,,,,,,,,,,
Microgale talazaci,AFROSORICIDA,,0,,,,,,,,,,
Microgale thomasi,AFROSORICIDA,,0,,,,,,,,,,
Oryzorictes hova,AFROSORICIDA,,0,,,,,,,,,,
Oryzorictes tetradactylus,AFROSORICIDA,,0,,,,,,,,,,
Micropotamogale lamottei,AFROSORICIDA,,0,,,,,,,,,,
Micropotamogale ruwenzorii,AFROSORICIDA,,0,,,,,,,,,,
Potamogale velox,AFROSORICIDA,,0,,,,,,,,,,
Echinops telfairi,AFROSORICIDA,,0,,,,,,,,,,
Hemicentetes nigriceps,AFROSORICIDA,,0,,,,,,,,,,
Hemicentetes semispinosus,AFROSORICIDA,,0,,,,,,,,,,
Setifer setosus,AFROSORICIDA,,0,,,,,,,,,,
Carpitalpa arendsi,AFROSORICIDA,,0,,,,,,,,,,
Chlorotalpa duthieae,AFROSORICIDA,,0,,,,,,,,,,
Chlorotalpa sclateri,AFROSORICIDA,,0,,,,,,,,,,
Chlorotalpa sclateri,AFROSORICIDA,,0,,,,,,,,,,
Chlorotalpa sclateri,AFROSORICIDA,,0,,,,,,,,,,
Chlorotalpa sclateri,AFROSORICIDA,,0,,,,,,,,,,
Chlorotalpa sclateri,AFROSORICIDA,,0,,,,,,,,,,
Chrysochloris asiatica,AFROSORICIDA,,0,,,,,,,,,,
Chrysochloris stuhlmanni,AFROSORICIDA,,0,,,,,,,,,,
Chrysochloris stuhlmanni,AFROSORICIDA,,0,,,,,,,,,,
Chrysochloris stuhlmanni,AFROSORICIDA,,0,,,,,,,,,,
Chrysochloris stuhlmanni,AFROSORICIDA,,0,,,,,,,,,,
Chrysochloris visagiei,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax trevelyani,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax villosus,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax villosus,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax villosus,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax villosus,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax villosus,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax villosus,AFROSORICIDA,,0,,,,,,,,,,
Chrysospalax villosus,AFROSORICIDA,,0,,,,,,,,,,
Cryptochloris wintoni,AFROSORICIDA,,0,,,,,,,,,,
Cryptochloris zyli,AFROSORICIDA,,0,,,,,,,,,,
Eremitalpa granti,AFROSORICIDA,,0,,,,,,,,,,
Eremitalpa granti,AFROSORICIDA,,0,,,,,,,,,,
Eremitalpa granti,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus corriae,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus corriae,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus corriae,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus hottentotus,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus hottentotus,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus hottentotus,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus hottentotus,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus hottentotus,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus hottentotus,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus marleyi,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus robustus,AFROSORICIDA,,0,,,,,,,,,,
Amblysomus septentrionalis,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris leucorhinus,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris leucorhinus,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris leucorhinus,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris obtusirostris,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris obtusirostris,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris obtusirostris,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris obtusirostris,AFROSORICIDA,,0,,,,,,,,,,
Calcochloris tytonis,AFROSORICIDA,,0,,,,,,,,,,
Neamblysomus gunningi,AFROSORICIDA,,0,,,,,,,,,,
Neamblysomus julianae,AFROSORICIDA,,0,,,,,,,,,,
Elephantulus brachyrhynchus,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus edwardii,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus fuscipes,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus fuscus,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus intufi,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus myurus,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus revoili,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rozeti,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rozeti,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rozeti,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rufescens,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rufescens,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rufescens,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rufescens,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rufescens,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rufescens,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rufescens,MACROSCELIDEA,,0,,,,,,,,,,
Elephantulus rupestris,MACROSCELIDEA,,0,,,,,,,,,,
Macroscelides proboscideus,MACROSCELIDEA,,0,,,,,,,,,,
Macroscelides proboscideus,MACROSCELIDEA,,0,,,,,,,,,,
Macroscelides proboscideus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Petrodromus tetradactylus,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon chrysopygus,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon cirnei,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon cirnei,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon cirnei,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon cirnei,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon cirnei,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon cirnei,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon cirnei,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon petersi,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon petersi,MACROSCELIDEA,,0,,,,,,,,,,
Rhynchocyon petersi,MACROSCELIDEA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Orycteropus afer,TUBULIDENTATA,,0,,,,,,,,,,
Dendrohyrax arboreus,HYRACOIDEA,,0,,,,,,,,,,
Dendrohyrax dorsalis,HYRACOIDEA,,0,,,,,,,,,,
Dendrohyrax dorsalis,HYRACOIDEA,,0,,,,,,,,,,
Dendrohyrax dorsalis,HYRACOIDEA,,0,,,,,,,,,,
Dendrohyrax dorsalis,HYRACOIDEA,,0,,,,,,,,,,
Dendrohyrax dorsalis,HYRACOIDEA,,0,,,,,,,,,,
Dendrohyrax dorsalis,HYRACOIDEA,,0,,,,,,,,,,
Dendrohyrax dorsalis,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Heterohyrax brucei,HYRACOIDEA,,0,,,,,,,,,,
Loxodonta cyclotis,PROBOSCIDEA,,0,,,,,,,,,,
Dugong dugon,SIRENIA,,0,,,,,,,,,,
Hydrodamalis gigas,SIRENIA,,0,,,,,,,,,,
Trichechus senegalensis,SIRENIA,,0,,,,,,,,,,
Dasypus hybridus,CINGULATA,,0,,,,,,,,,,
Dasypus kappleri,CINGULATA,,0,,,,,,,,,,
Dasypus kappleri,CINGULATA,,0,,,,,,,,,,
Dasypus kappleri,CINGULATA,,0,,,,,,,,,,
Dasypus pilosus,CINGULATA,,0,,,,,,,,,,
Dasypus sabanicola,CINGULATA,,0,,,,,,,,,,
Dasypus septemcinctus,CINGULATA,,0,,,,,,,,,,
Dasypus yepesi,CINGULATA,,0,,,,,,,,,,
Calyptophractus retusus,CINGULATA,,0,,,,,,,,,,
Chaetophractus nationi,CINGULATA,,0,,,,,,,,,,
Chaetophractus vellerosus,CINGULATA,,0,,,,,,,,,,
Chaetophractus vellerosus,CINGULATA,,0,,,,,,,,,,
Chaetophractus vellerosus,CINGULATA,,0,,,,,,,,,,
Chlamyphorus truncatus,CINGULATA,,0,,,,,,,,,,
Zaedyus pichiy,CINGULATA,,0,,,,,,,,,,
Zaedyus pichiy,CINGULATA,,0,,,,,,,,,,
Zaedyus pichiy,CINGULATA,,0,,,,,,,,,,
Cabassous centralis,CINGULATA,,0,,,,,,,,,,
Cabassous chacoensis,CINGULATA,,0,,,,,,,,,,
Cabassous tatouay,CINGULATA,,0,,,,,,,,,,
Cabassous unicinctus,CINGULATA,,0,,,,,,,,,,
Cabassous unicinctus,CINGULATA,,0,,,,,,,,,,
Cabassous unicinctus,CINGULATA,,0,,,,,,,,,,
Priodontes maximus,CINGULATA,,0,,,,,,,,,,
Tolypeutes matacus,CINGULATA,,0,,,,,,,,,,
Tolypeutes tricinctus,CINGULATA,,0,,,,,,,,,,
Bradypus pygmaeus,PILOSA,,0,,,,,,,,,,
Bradypus torquatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Bradypus variegatus,PILOSA,,0,,,,,,,,,,
Choloepus didactylus,PILOSA,,0,,,,,,,,,,
Choloepus hoffmanni,PILOSA,,0,,,,,,,,,,
Choloepus hoffmanni,PILOSA,,0,,,,,,,,,,
Choloepus hoffmanni,PILOSA,,0,,,,,,,,,,
Choloepus hoffmanni,PILOSA,,0,,,,,,,,,,
Choloepus hoffmanni,PILOSA,,0,,,,,,,,,,
Choloepus hoffmanni,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Cyclopes didactylus,PILOSA,,0,,,,,,,,,,
Myrmecophaga tridactyla,PILOSA,,0,,,,,,,,,,
Myrmecophaga tridactyla,PILOSA,,0,,,,,,,,,,
Myrmecophaga tridactyla,PILOSA,,0,,,,,,,,,,
Myrmecophaga tridactyla,PILOSA,,0,,,,,,,,,,
